trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
965,False,"{'a': 0.35, 'e': 0.008066787139099614}",25,16,15.29038274571254,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.35, 'e': 0.008026553870395154}",25,11,19.742865833666176,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.35, 'e': 0.007986521265955502}",20,6,29.85381960392192,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.35, 'e': 0.007946688324963464}",25,14,23.999023011724294,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.35, 'e': 0.007907054051593441}",25,16,16.630284279003774,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.35, 'e': 0.007867617454986535}",20,6,24.622678393304614,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.35, 'e': 0.007828377549225767}",20,6,30.97024627803221,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.35, 'e': 0.007789333353311466}",25,13,24.629815503368206,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.35, 'e': 0.007750483891136692}",25,18,14.970721625730915,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.35, 'e': 0.0077118281914628686}",25,15,19.22590256706249,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.35, 'e': 0.007673365287895489}",20,12,15.818695534767343,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.35, 'e': 0.007635094218859962}",35,23,25.22375011063338,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.35, 'e': 0.007597014027577567}",20,11,13.164229001954304,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.35, 'e': 0.007559123762041541}",20,9,21.805392182465404,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.35, 'e': 0.00752142247499327}",25,4,28.232017999579007,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.35, 'e': 0.007483909223898608}",30,16,29.855785947849732,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.35, 'e': 0.007446583070924338}",20,12,16.841872094518973,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.35, 'e': 0.007409443082914684}",20,11,19.388160593727605,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.35, 'e': 0.007372488331368012}",20,16,8.872276900702392,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.35, 'e': 0.007335717892413608}",20,10,16.53787725353877,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.35, 'e': 0.007299130846788583}",20,12,17.258093931103392,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.35, 'e': 0.0072627262798148915}",20,13,12.293361719625725,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.35, 'e': 0.0072265032813764625}",20,11,16.954977660633986,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.35, 'e': 0.007190460945896442}",30,20,18.493414881865785,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.35, 'e': 0.007154598372314579}",20,9,18.54203599826326,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.35, 'e': 0.00711891466406466}",30,14,31.417389607582496,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.35, 'e': 0.0070834089290521185}",30,17,24.265872681941207,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.35, 'e': 0.007048080279631732}",25,15,11.358363767721858,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.35, 'e': 0.007012927832585425}",25,13,24.501958556998552,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.35, 'e': 0.0069779507091001875}",20,14,8.561404455450143,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.35, 'e': 0.0069431480347461145}",25,9,26.94410870845298,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.35, 'e': 0.006908518939454525}",30,18,21.735759329302255,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.35, 'e': 0.006874062557496248}",20,0,31.49349464022978,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
998,False,"{'a': 0.35, 'e': 0.006839778027459933}",25,13,22.994765942939434,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.35, 'e': 0.006805664492230543}",30,12,31.018853608767426,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.35, 'e': 0.006771721098967921}",20,10,15.937634293478316,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'a': 0.35, 'e': 0.006737946999085467}",25,13,10.586949561190067,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1002,False,"{'a': 0.35, 'e': 0.006704341348228926}",25,8,28.85264785369271,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1003,False,"{'a': 0.35, 'e': 0.0066709033062552735}",20,0,31.44031243613123,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1004,False,"{'a': 0.35, 'e': 0.0066376320372117225}",20,13,16.734809395332395,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.35, 'e': 0.006604526709314805}",20,6,27.139251657693677,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.35, 'e': 0.006571586494929613}",25,14,23.239430400320924,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.35, 'e': 0.006538810570549064}",20,3,28.89912526684746,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1008,False,"{'a': 0.35, 'e': 0.006506198116773342}",30,19,10.5965983561965,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1009,False,"{'a': 0.35, 'e': 0.006473748318289405}",25,19,9.143823373284738,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.35, 'e': 0.006441460363850599}",30,20,22.677256011649252,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1011,False,"{'a': 0.35, 'e': 0.006409333446256383}",20,10,20.50261698376124,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1012,False,"{'a': 0.35, 'e': 0.0063773667623321425}",25,16,17.087291369308154,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.35, 'e': 0.00634555951290911}",20,9,21.054220196717353,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1014,False,"{'a': 0.35, 'e': 0.006313910902804404}",20,0,28.660938948683768,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1015,False,"{'a': 0.35, 'e': 0.006282420140801118}",25,14,20.54734761139133,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1016,False,"{'a': 0.35, 'e': 0.006251086439628561}",25,9,31.960299672470846,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1017,False,"{'a': 0.35, 'e': 0.006219909015942573}",20,14,11.813907568601014,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1018,False,"{'a': 0.35, 'e': 0.006188887090305937}",20,9,18.820249217788586,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.35, 'e': 0.006158019887168897}",30,10,36.26364058992633,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1020,False,"{'a': 0.35, 'e': 0.006127306634849766}",25,0,35.99717521342058,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1021,False,"{'a': 0.35, 'e': 0.006096746565515633}",20,16,7.5359986018598555,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.35, 'e': 0.0060663389151631815}",30,22,19.076916788883672,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.35, 'e': 0.006036082923599565}",35,23,26.29531890089243,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1024,False,"{'a': 0.35, 'e': 0.0060059778344234175}",20,13,9.860622553757935,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1025,False,"{'a': 0.35, 'e': 0.005976022895005943}",25,16,16.698233379673137,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.35, 'e': 0.005946217356472094}",25,15,19.071012338404483,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.35, 'e': 0.005916560473681857}",20,9,21.87468066424463,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1028,False,"{'a': 0.35, 'e': 0.0058870515052116155}",20,11,18.373141847435207,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1029,False,"{'a': 0.35, 'e': 0.0058576897133356225}",20,10,17.408488488842963,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.35, 'e': 0.005828474364007546}",20,0,31.10516814270592,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1031,False,"{'a': 0.35, 'e': 0.005799404726842141}",30,20,16.716985133693274,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1032,False,"{'a': 0.35, 'e': 0.0057704800750969605}",25,0,33.997925920903334,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1033,False,"{'a': 0.35, 'e': 0.005741699685654202}",30,17,27.94284327792423,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.35, 'e': 0.0057130628390026335}",25,13,21.75939144089293,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1035,False,"{'a': 0.35, 'e': 0.005684568819219595}",20,10,15.568788181829706,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.35, 'e': 0.005656216913953108}",20,12,13.016967487173794,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.35, 'e': 0.005628006414404065}",20,13,12.247830105731957,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.35, 'e': 0.005599936615308504}",25,4,31.60732850511158,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1039,False,"{'a': 0.35, 'e': 0.005572006814919993}",20,16,7.324828690190622,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1040,False,"{'a': 0.35, 'e': 0.005544216314992064}",20,13,12.626675844092881,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1041,False,"{'a': 0.35, 'e': 0.0055165644207607716}",25,16,14.786575536434762,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.35, 'e': 0.0054890504409273195}",20,12,16.621746826360667,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.35, 'e': 0.005461673687640779}",20,0,31.547359406523285,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1044,False,"{'a': 0.35, 'e': 0.005434433476480891}",20,0,29.434222727425308,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1045,False,"{'a': 0.35, 'e': 0.00540732912644096}",30,4,39.42984537350436,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.35, 'e': 0.005380359959910816}",20,10,20.29326697836181,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.35, 'e': 0.005353525302659903}",20,8,20.67437124436034,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1048,False,"{'a': 0.35, 'e': 0.005326824483820385}",20,12,13.550986109762249,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.35, 'e': 0.005300256835870402}",35,23,27.542481683303315,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1050,False,"{'a': 0.35, 'e': 0.005273821694617371}",20,5,30.419683110761696,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.35, 'e': 0.005247518399181385}",20,14,12.17319765579152,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.35, 'e': 0.005221346291978685}",20,15,11.86958688133795,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1053,False,"{'a': 0.35, 'e': 0.005195304718705231}",30,14,29.421578531002442,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1054,False,"{'a': 0.35, 'e': 0.0051693930283203335}",20,8,23.80019300073506,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.35, 'e': 0.005143610573030379}",35,25,21.329513043124656,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1056,False,"{'a': 0.35, 'e': 0.005117956708272651}",20,6,24.9148274710605,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.35, 'e': 0.00509243079269919}",20,5,24.93219290366246,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1058,False,"{'a': 0.35, 'e': 0.005067032188160779}",25,9,26.43322021978703,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.35, 'e': 0.005041760259690979}",25,11,25.984434462961516,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.35, 'e': 0.005016614375490263}",25,17,14.60505466011459,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1061,False,"{'a': 0.35, 'e': 0.004991593906910217}",20,14,11.42614299293188,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,13,19.189214995066088,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,10,25.117917769592513,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,0,34.624596830923444,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,3,28.13263359554082,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,13,12.517607175051545,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,20,11.778003495647225,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",35,18,34.62687012340372,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,6,37.08563892624054,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",30,19,23.23489158933392,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,14,10.53397493172189,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",30,20,21.818174469086134,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",30,13,29.001785958247236,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",35,20,30.257970727185977,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",25,19,13.558400956486311,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",25,19,10.742586058294691,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,10,17.249635302930347,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",20,16,7.151299766290906,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",20,9,19.55818622499847,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",20,12,13.89009381838135,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",25,11,25.94349641004667,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",20,8,22.29970832383063,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",20,6,25.155327278063076,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",20,9,22.050923493907085,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",25,14,19.07578955538766,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",20,8,22.784078201989217,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",20,14,12.889063240581333,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",20,9,16.141852150298647,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",20,3,31.640683088674372,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",30,18,23.17218685261037,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",25,18,10.224042844404595,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",25,15,20.356152410885674,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",25,15,18.780127805154752,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",25,8,28.842628554468345,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",20,6,25.244881578414912,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",20,13,14.398811196930891,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0, 'e': 0}",35,19,32.45481155136618,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0}",25,8,34.869447512151105,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",20,8,22.939716983099938,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0, 'e': 0}",20,10,18.94658456599465,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0, 'e': 0}",20,9,19.193072684927404,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0, 'e': 0}",25,5,32.49409417046135,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0, 'e': 0}",20,13,9.699048636709033,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0, 'e': 0}",25,13,22.511334860748157,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0, 'e': 0}",20,3,27.35276747436812,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0, 'e': 0}",25,11,28.08158929053818,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0, 'e': 0}",30,16,27.399587443881003,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0, 'e': 0}",25,15,21.86746188074508,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0, 'e': 0}",30,14,31.32642239314339,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0, 'e': 0}",20,12,15.718821503351005,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0, 'e': 0}",20,5,30.813781796319514,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,True,"{'a': 0, 'e': 0}",20,6,25.28212512069168,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,True,"{'a': 0, 'e': 0}",20,9,23.418585449921608,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,True,"{'a': 0, 'e': 0}",20,10,15.26795976817561,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,True,"{'a': 0, 'e': 0}",20,15,10.378684051643292,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,True,"{'a': 0, 'e': 0}",25,17,17.657434669616443,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,True,"{'a': 0, 'e': 0}",30,17,20.635297242890893,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,True,"{'a': 0, 'e': 0}",25,14,21.103342539189956,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,True,"{'a': 0, 'e': 0}",20,14,12.778505668907147,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,True,"{'a': 0, 'e': 0}",25,17,18.35070509896414,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,True,"{'a': 0, 'e': 0}",20,13,12.985699031229398,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,True,"{'a': 0, 'e': 0}",20,10,17.254179109254487,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,True,"{'a': 0, 'e': 0}",20,8,23.071194105336843,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,True,"{'a': 0, 'e': 0}",20,11,14.181159753051922,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,True,"{'a': 0, 'e': 0}",20,3,30.119003792110206,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,True,"{'a': 0, 'e': 0}",25,19,10.596640689742767,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,True,"{'a': 0, 'e': 0}",20,16,8.09459005983232,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,True,"{'a': 0, 'e': 0}",20,2,31.957268334612564,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,True,"{'a': 0, 'e': 0}",25,17,13.869192623558362,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,True,"{'a': 0, 'e': 0}",25,15,16.882586159518727,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,True,"{'a': 0, 'e': 0}",25,7,32.60552760421822,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,True,"{'a': 0, 'e': 0}",25,12,22.946179408794638,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,True,"{'a': 0, 'e': 0}",20,12,14.66520645800574,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,True,"{'a': 0, 'e': 0}",25,14,18.57521383480648,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,True,"{'a': 0, 'e': 0}",25,9,27.384222268610326,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,True,"{'a': 0, 'e': 0}",25,16,17.282591181969384,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,True,"{'a': 0, 'e': 0}",25,0,39.42792344038847,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
77,True,"{'a': 0, 'e': 0}",25,15,21.284671975395533,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,True,"{'a': 0, 'e': 0}",25,13,21.17299257037239,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,True,"{'a': 0, 'e': 0}",20,13,14.258527122461391,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,True,"{'a': 0, 'e': 0}",30,16,22.543315744304113,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,True,"{'a': 0, 'e': 0}",20,9,18.161004552126077,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,True,"{'a': 0, 'e': 0}",30,12,33.78726475480243,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,True,"{'a': 0, 'e': 0}",30,20,16.810966761754514,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,True,"{'a': 0, 'e': 0}",25,10,27.460159627604796,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,True,"{'a': 0, 'e': 0}",20,14,9.061721144140355,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,True,"{'a': 0, 'e': 0}",35,18,34.72029430880295,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,True,"{'a': 0, 'e': 0}",25,15,20.007850821211594,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,True,"{'a': 0, 'e': 0}",20,0,31.137666068808578,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
89,True,"{'a': 0, 'e': 0}",20,13,12.34245147167238,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,True,"{'a': 0, 'e': 0}",20,13,13.695386704971689,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,True,"{'a': 0, 'e': 0}",20,12,18.47697260484111,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,True,"{'a': 0, 'e': 0}",25,8,30.49878182054245,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,True,"{'a': 0, 'e': 0}",20,14,13.173464834021559,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,True,"{'a': 0, 'e': 0}",25,16,20.018770891395175,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,True,"{'a': 0, 'e': 0}",20,13,10.13225097370054,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,True,"{'a': 0, 'e': 0}",20,16,7.2269240839653985,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,True,"{'a': 0, 'e': 0}",25,18,12.012926269484822,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,True,"{'a': 0, 'e': 0}",25,17,14.934380580431423,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,True,"{'a': 0, 'e': 0}",25,9,31.72533463473128,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,True,"{'a': 0, 'e': 0}",25,20,10.336459745472503,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
